FeatureID	abundance	Taxon
RS_GCF_003589585.1	59	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__PALSA-986 sp003589585
GB_GCA_009778385.1	23	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__PALSA-986 sp009778385
GB_GCA_009776805.1	30	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__PALSA-986 sp009776805
GB_GCA_011369675.1	52	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVV01;s__DRVV01 sp011373895
GB_GCA_011388725.1	5	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVV01;s__DRVV01 sp011373895
GB_GCA_011373895.1	14	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVV01;s__DRVV01 sp011373895
GB_GCA_011046575.1	94	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVV01;s__DRVV01 sp011373445
GB_GCA_011373445.1	78	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVV01;s__DRVV01 sp011373445
GB_GCA_003661945.1	22	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA233;s__UBA233 sp003661945
GB_GCA_011040605.1	87	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA233;s__UBA233 sp003661945
GB_GCA_002010925.1	63	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA233;s__UBA233 sp002010925
GB_GCA_002507245.1	86	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA233;s__UBA233 sp002507245
GB_GCA_013330975.1	41	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA11855;s__UBA11855 sp11852u
GB_GCA_013330935.1	70	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA11855;s__UBA11855 sp11852u
GB_GCA_003601665.1	47	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__JdFR-07;s__JdFR-07 sp003601605
GB_GCA_003601605.1	59	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__JdFR-07;s__JdFR-07 sp003601605
GB_GCA_002010975.1	96	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__JdFR-07;s__JdFR-07 sp002010975
GB_GCA_011051215.1	8	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DSLF01;s__DSLF01 sp011051215
GB_GCA_011054055.1	70	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DSLF01;s__DSLF01 sp011051215
GB_GCA_011366335.1	20	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DSZD01;s__DSZD01 sp011364805
GB_GCA_011364805.1	4	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DSZD01;s__DSZD01 sp011364805
GB_GCA_011374045.1	42	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVP01;s__DRVP01 sp011373965
GB_GCA_011373965.1	62	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVP01;s__DRVP01 sp011373965
GB_GCA_011366615.1	6	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVP01;s__DRVP01 sp011364585
GB_GCA_011364585.1	51	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRVP01;s__DRVP01 sp011364585
GB_GCA_003662705.1	90	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PIYA01;s__PIYA01 sp003601785
GB_GCA_003601785.1	26	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PIYA01;s__PIYA01 sp003601785
GB_GCA_003662325.1	56	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PIYA01;s__PIYA01 sp003662325
GB_GCA_004376975.1	75	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__SOJA01;s__SOJA01 sp004376975
GB_GCA_011370995.1	75	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DRUK01;s__DRUK01 sp011370995
GB_GCA_007050895.1	83	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__SG8-32-3;s__SG8-32-3 sp007050895
GB_GCA_001273335.1	100	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__SG8-32-3;s__SG8-32-3 sp001273335
GB_GCA_013388895.1	53	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__JACAEI01;s__JACAEI01 sp013388895
GB_GCA_013388905.1	56	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__JACAEI01;s__JACAEI01 sp013388905
GB_GCA_011334665.1	6	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DTHR01;s__DTHR01 sp011334665
GB_GCA_011053435.1	11	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__DSLH01;s__DSLH01 sp011053435
GB_GCA_009889605.1	86	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__WUQU01;s__WUQU01 sp009889605
GB_GCA_003601875.1	61	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PIYF01;s__PIYF01 sp003601875
GB_GCA_001273385.1	10	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__AD8-1;s__AD8-1 sp001273385
GB_GCA_002779555.1	12	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__20-14-0-80-47-9;s__20-14-0-80-47-9 sp002779555
GB_GCA_003601845.1	57	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B26-1;s__B26-1 sp001593925
GB_GCA_001593925.1	89	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B26-1;s__B26-1 sp001593925
GB_GCA_002254475.1	93	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B26-1;s__B26-1 sp001593925
GB_GCA_001593935.1	15	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B26-1;s__B26-1 sp001593935
GB_GCA_011366715.1	84	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__DTEX01 sp011364715
GB_GCA_011364715.1	96	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__DTEX01 sp011364715
GB_GCA_011363945.1	49	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__DTEX01 sp011363945
GB_GCA_011364385.1	56	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__DTEX01 sp011363945
GB_GCA_011366945.1	49	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__DTEX01 sp011366945
GB_GCA_011380195.1	61	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__DTEX01 sp011380195
GB_GCA_011363705.1	31	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__DTEX01;s__DTEX01 sp011363705
GB_GCA_003662645.1	76	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B17-G17;s__B17-G17 sp003662645
GB_GCA_003601695.1	8	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B63;s__B63 sp003601695
GB_GCA_003661975.1	31	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B63;s__B63 sp003661975
GB_GCA_001593845.1	27	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B63;s__B63 sp001593845
GB_GCA_003601725.1	99	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__B63;s__B63 sp003601725
GB_GCA_003601835.1	12	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B26-1;g__PIYB01;s__PIYB01 sp003601835
GB_GCA_001399795.1	66	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BA2;s__BA2 sp001399795
GB_GCA_002509245.1	84	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BA2;s__BA2 sp001399795
GB_GCA_004376295.1	78	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__SOJZ01;s__SOJZ01 sp004376295
GB_GCA_004377325.1	22	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__SOJZ01;s__SOJZ01 sp004376295
GB_GCA_003096255.1	1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BIN-L-1;s__BIN-L-1 sp003096255
GB_GCA_004376385.1	39	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BIN-L-1;s__BIN-L-1 sp004376385
GB_GCA_003096235.1	90	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BIN-L-1;s__BIN-L-1 sp003096235
GB_GCA_001399805.1	16	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BA1;s__BA1 sp001399805
GB_GCA_003662715.1	15	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__B1-G15;s__B1-G15 sp003662715
GB_GCA_002490245.1	79	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B24-2;g__B24-2;s__B24-2 sp002490245
GB_GCA_003601655.1	79	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__B24-2;g__B24-2;s__B24-2 sp002490245
GB_GCA_009889585.1	31	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__WUQV01;g__WUQV01;s__WUQV01 sp009889585
GB_GCA_004376645.1	69	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__SOJC01;g__SOJC01;s__SOJC01 sp004376645
GB_GCA_001918315.1	15	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001915065
GB_GCA_005883755.1	50	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001915065
GB_GCA_001920575.1	53	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001915065
GB_GCA_001915065.1	5	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001915065
GB_GCA_005882905.1	21	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005882905
GB_GCA_005883735.1	46	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005882905
GB_GCA_005881655.1	7	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005882905
GB_GCA_005882885.1	34	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005882895
GB_GCA_005882895.1	5	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005882895
GB_GCA_005884635.1	85	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001919285
GB_GCA_001919285.1	17	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001919285
GB_GCA_005883075.1	93	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005883075
GB_GCA_005884215.1	20	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005883075
GB_GCA_001918745.1	74	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001918745
GB_GCA_001919175.1	53	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001918745
GB_GCA_005884195.1	54	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005884195
GB_GCA_005881695.1	86	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005881695
GB_GCA_005882955.1	11	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005882955
GB_GCA_005883085.1	10	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005883085
GB_GCA_005888745.1	23	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005888745
GB_GCA_005881615.1	40	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005881615
GB_GCA_005884605.1	27	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005884605
GB_GCA_005883695.1	12	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005883695
GB_GCA_005888635.1	99	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005888635
GB_GCA_001918765.1	33	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp001918765
GB_GCA_005888755.1	2	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp005888755
GB_GCA_002495485.1	37	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__40CM-2-53-6;s__40CM-2-53-6 sp002495485
GB_GCA_005888735.1	57	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__BA-19;s__BA-19 sp005888735
GB_GCA_005888795.1	91	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__BA-19;s__BA-19 sp005888735
GB_GCA_005888695.1	88	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__BA-13;s__BA-13 sp005888695
GB_GCA_005888675.1	67	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__BA-13;s__BA-13 sp005888675
GB_GCA_011371795.1	62	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__DTDX01;g__DTDX01;s__DTDX01 sp011369655
GB_GCA_011369655.1	17	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__DTDX01;g__DTDX01;s__DTDX01 sp011369655
GB_GCA_011338225.1	53	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__DTDX01;g__DTDX01;s__DTDX01 sp011338225
GB_GCA_011355205.1	53	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__DTMT01;s__DTMT01 sp011355205
GB_GCA_007050885.1	20	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__RBG-13-38-9;s__RBG-13-38-9 sp007050885
GB_GCA_001775955.1	88	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__RBG-13-38-9;s__RBG-13-38-9 sp001775955
GB_GCA_011358085.1	13	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__DTGE01;g__DTOY01;s__DTOY01 sp011358085
GB_GCA_011389385.1	86	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__DTGE01;g__DTGE01;s__DTGE01 sp011389385
GB_GCA_003152955.1	94	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__FEN-987;g__FEN-987;s__FEN-987 sp003152955
GB_GCA_001768965.1	81	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__FEN-987;g__FEN-987;s__FEN-987 sp001768965
GB_GCA_003662625.1	24	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__B25;s__B25 sp003662515
GB_GCA_003662515.1	55	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__B25;s__B25 sp003662515
GB_GCA_003662305.1	83	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__B25;s__B25 sp003662305
GB_GCA_003662485.1	42	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__B25;s__B25 sp003662485
GB_GCA_001593855.1	67	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__B25;s__B25 sp001593855
GB_GCA_002011035.1	5	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__JdFR-11;s__JdFR-11 sp002011035
GB_GCA_002009985.1	44	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__JdFR-11;s__JdFR-11 sp002011035
GB_GCA_003604315.1	22	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__EX4484-218;s__EX4484-218 sp002254975
GB_GCA_002254975.1	87	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__EX4484-218;s__EX4484-218 sp002254975
GB_GCA_003661965.1	88	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B25;f__B25;g__EX4484-218;s__EX4484-218 sp003661965
GB_GCA_001593865.1	81	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__B24;s__B24 sp001593865
GB_GCA_003662455.1	85	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__B24;s__B24 sp001593865
GB_GCA_011366665.1	79	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01 sp011366665
GB_GCA_011364325.1	33	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01 sp011366665
GB_GCA_011374155.1	65	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01 sp011374155
GB_GCA_011369595.1	63	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01 sp011369595
GB_GCA_011361905.1	7	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__DTBU01 sp011361905
GB_GCA_011366745.1	37	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__DRYS01;g__DRYS01;s__DRYS01 sp011367275
GB_GCA_011367275.1	3	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__DRYS01;g__DRYS01;s__DRYS01 sp011367275
GB_GCA_011375775.1	56	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__DRYS01;g__DRYS01;s__DRYS01 sp011375775
GB_GCA_001593875.1	47	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__B23;s__B23 sp001593875
GB_GCA_014381835.1	63	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__GCA-2726865;s__GCA-2726865 sp014381835
GB_GCA_002726865.1	69	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__GCA-2726865;s__GCA-2726865 sp002726865
GB_GCA_003601775.1	67	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__PIYN01;s__PIYN01 sp003601775
GB_GCA_001775965.1	50	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__RBG-16-57-9 sp001775965
GB_GCA_001776015.1	91	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__RBG-16-57-9 sp001776015
GB_GCA_013619005.1	60	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__RBG-16-57-9 sp013619005
GB_GCA_013329615.1	63	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__UBA8941;s__UBA8941 sp8941u
GB_GCA_001774245.1	96	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__UBA8941;s__UBA8941 sp001774245
GB_GCA_003662205.1	48	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__B46-G15;s__B46-G15 sp003662205
GB_GCA_003662535.1	85	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__B24-G1;g__B24-G1;s__B24-G1 sp003662535
GB_GCA_002255025.1	19	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp002255025
GB_GCA_011040545.1	79	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__EX4484-135;f__EX4484-135;g__EX4484-135;s__EX4484-135 sp011040545
GB_GCA_001775995.1	49	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__RBG-16-48-13;f__RBG-16-48-13;g__RBG-16-48-13;s__RBG-16-48-13 sp001775995
GB_GCA_004347915.1	67	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp004347965
GB_GCA_011369775.1	51	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp004347965
GB_GCA_011366535.1	53	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp004347965
GB_GCA_004347965.1	39	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp004347965
GB_GCA_003649565.1	71	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp003649565
GB_GCA_011605835.1	24	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp011605835
GB_GCA_003650865.1	12	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp003650865
GB_GCA_011369545.1	55	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp011369545
GB_GCA_011362155.1	87	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__WYZ-LMO8;g__WYZ-LMO8;s__WYZ-LMO8 sp011362155
GB_GCA_011364865.1	21	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__DTCF01;g__DTCF01;s__DTCF01 sp011364865
GB_GCA_011364685.1	85	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__DTCF01;g__DTCF01;s__DTCF01 sp011364865
GB_GCA_003649615.1	46	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__B40-G2;g__B40-G2;s__B40-G2 sp003649615
GB_GCA_011375665.1	34	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Nezhaarchaeales;f__B40-G2;g__DRYY01;s__DRYY01 sp011375665
GB_GCA_001717005.1	35	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__Methanomethylicus mesodigestum
GB_GCA_002507395.1	70	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__Methanomethylicus mesodigestum
GB_GCA_001717035.1	3	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__Methanomethylicus mesodigestum
GB_GCA_002504985.1	24	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__Methanomethylicus oleusabulum
GB_GCA_001717025.1	2	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__Methanomethylicus oleusabulum
GB_GCA_011329225.1	10	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__Methanomethylicus mesodigestum_A
